location,week_start,new_cases,new_deaths,new_tests,new_vaccinations,new_cases_per_million_calc,new_deaths_per_million_calc,new_cases_7d_avg,new_deaths_7d_avg,new_cases_per_million_7d_avg,new_deaths_per_million_7d_avg,new_cases_smoothed,new_cases_smoothed_per_million,new_deaths_smoothed,new_deaths_smoothed_per_million,hosp_patients,hosp_patients_per_million,icu_patients,icu_patients_per_million,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,reproduction_rate,total_cases,total_deaths,total_cases_per_million,total_deaths_per_million,total_tests,total_tests_per_thousand,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,iso_code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,location_type,pandemic_period,year,quarter,month,iso_week
United Kingdom,2022-08-08,45624.0,636.0,,111421.0,95.5966525289127,1.3326203535066736,7133.734693877551,90.0204081632653,104.63195023120356,1.3203477940965718,7133.734714285713,104.63195057142856,90.02040714285714,1.3203478142857143,9992.714285714286,148.02057142857143,,,,,,,18423.163285714287,270.2163128571429,2372.1837142857144,0.0034793304285714284,11.11,1.0426,23445561.0,205780.0,343880.84,3018.2175,,,150956980.0,53757748.0,50627204.0,40288940.0,221.41168,78.847595,74.25596,59.092613,12.652105,9.521407,153375.11,2271.923,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,3,8,32
United Kingdom,2022-08-15,35449.0,530.0,,113176.0,74.27682218782716,1.1105169612555614,5731.34693877551,87.38775510204081,84.06284132915549,1.2817341315623487,5731.346957142857,84.06283985714286,87.38775714285714,1.2817341285714288,8848.57142857143,131.07257142857142,,,,,,,16600.448714285714,243.48219142857144,2912.734642857143,0.004272167728571428,7.938571428571428,1.0493428571428571,23481010.0,206310.0,344400.78,3025.9912,,,151070140.0,53778336.0,50671640.0,40321218.0,221.57768,78.87779,74.32113,59.139957,19.365149,9.584871,155399.31,2301.9072,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,3,8,33
United Kingdom,2022-08-22,29390.0,425.0,,102341.0,61.58130847415273,0.890508884025686,4507.530612244898,66.6734693877551,66.11287620365353,0.9779134534829971,4507.530628571429,66.11287642857143,66.67346671428571,0.9779134614285715,7409.428571428572,109.75471428571429,,,,,,,14895.67342857143,218.47789714285713,2323.1428571428573,0.0034074012857142856,5.56,1.0874428571428572,23510400.0,206735.0,344831.88,3032.2246,,,151172480.0,53794736.0,50714264.0,40351159.0,221.72778,78.90185,74.38365,59.183872,17.097376,9.633398,157201.5,2328.603,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,3,8,34
United Kingdom,2022-08-29,29213.0,383.0,,76333.0,61.2104377153938,0.8025056531337358,4076.673469387755,55.44897959183674,59.79340609960302,0.8132815589572399,4076.673385714286,59.79340571428571,55.44898014285714,0.81328156,6657.0,98.60914285714286,,,,,,,12063.877428571428,176.94336285714286,2002.9388142857144,0.002937751357142857,5.56,0.9774571428571429,23539613.0,207118.0,345260.34,3037.8423,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,6.4993587,9.6151085,157824.11,2337.8254,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,3,8,35
United Kingdom,2022-09-05,28943.0,324.0,,,60.64470265965984,0.6788820668807583,4262.020408163265,49.46938775510204,62.51192767429924,0.7255776587826094,4262.020428571429,62.51192842857143,49.46938757142857,0.7255776657142857,6024.428571428572,89.23914285714285,,,,,,,,,,,5.56,0.7816571428571429,23568556.0,207442.0,345684.84,3042.5945,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,15.731338,9.654125,159481.9,2362.382,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,3,9,36
United Kingdom,2022-09-12,31812.0,305.0,,,66.65616145558852,0.6390710814772571,4279.102040816327,44.06122448979592,62.76246748469571,0.6462550186929265,4279.102,62.76246642857143,44.061223857142856,0.6462550257142857,5612.285714285715,83.13414285714286,,,,,,,,,,,5.56,0.7481857142857142,23600368.0,207747.0,346151.44,3047.0679,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,13.276731,9.677477,160904.9,2383.461,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,3,9,37
United Kingdom,2022-09-19,42707.0,320.0,,,89.48461861196463,0.6705008067958106,5181.020408163265,44.0,75.99108920591627,0.6453570265409677,5181.020428571428,75.99108857142858,44.00000057142857,0.64535702,6463.285714285715,95.73971428571429,,,,,,,,,,,5.56,0.7842714285714285,23643075.0,208067.0,346777.84,3051.7615,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,-5.8810244,9.578411,160278.31,2374.1792,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,3,9,38
United Kingdom,2022-09-26,53755.0,417.0,,,112.63365896659,0.8737463638557907,7175.061224489796,52.755102040816325,105.23809493377567,0.7737699042710583,7175.061185714286,105.23809342857143,52.755102571428566,0.7737699028571428,8669.714285714286,128.4232857142857,,,,,,,,,,,5.56,0.8352714285714286,23696830.0,208484.0,347566.28,3057.8777,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,15.652737,9.617422,161971.31,2399.2573,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,3,9,39
United Kingdom,2022-10-03,67496.0,617.0,,,141.42538267340638,1.2928093681031725,8846.510204081633,74.89795918367348,129.75358001296482,1.098543732562779,8846.510185714285,129.7535814285714,74.89795857142857,1.0985437471428572,11245.42857142857,166.5767142857143,,,,,,,,,,,5.56,0.8962000000000001,23764326.0,209101.0,348556.25,3066.9272,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,16.518446,9.662193,163787.9,2426.1663,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,10,40
United Kingdom,2022-10-10,60442.0,751.0,,,126.64503051360121,1.573581580948918,9156.020408163266,99.36734693877551,134.29322967183325,1.4574412626289295,9156.020142857144,134.29322857142856,99.36734714285714,1.4574412714285714,12193.857142857143,180.6257142857143,,,,,,,,,,,5.56,0.9593571428571428,23824768.0,209852.0,349442.75,3077.9424,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,17.50487,9.7141,165764.9,2455.4514,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,10,41
United Kingdom,2022-10-17,52930.0,778.0,,,110.90502407406954,1.6301550865223147,8132.0,111.59183673469387,119.27371226888977,1.6367403623033447,8132.000142857143,119.27371114285714,111.59183857142857,1.6367403571428571,11843.57142857143,175.43714285714285,,,,,,,,,,,5.56,1.0295571428571428,23877698.0,210630.0,350219.1,3089.3535,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,19.245974,9.776977,167945.7,2487.7551,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,10,42
United Kingdom,2022-10-24,37668.0,725.0,,,78.92632621995186,1.5191033903967583,6298.163265306122,108.91836734693878,92.37645267198889,1.5975280383344828,6298.163242857142,92.37645085714287,108.91836714285715,1.5975280142857142,10470.42857142857,155.09685714285715,,,,,,,,,,,5.56,1.0986285714285713,23915366.0,211355.0,350771.6,3099.987,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,14.92796,9.810349,169617.9,2512.5251,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,10,43
United Kingdom,2022-10-31,28331.0,625.0,,,59.362369866662846,1.3095718882730676,4605.34693877551,94.38775510204083,67.54756833176617,1.384404567602957,4605.346928571429,67.54756814285714,94.3877542857143,1.3844045428571428,8343.285714285714,123.58785714285715,,,,,,,,,,,5.56,1.1090428571428572,23943697.0,211980.0,351187.12,3109.154,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,18.362677,9.866175,171703.9,2543.4248,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,10,44
United Kingdom,2022-11-07,23756.0,471.0,,,49.77630364450399,0.9868933750025838,3601.4897959183677,76.89795918367348,52.82378967753442,1.1278781428600957,3601.489785714286,52.82378942857143,76.89795857142857,1.1278781371428572,6754.857142857143,100.05885714285715,,,,,,,,,,,5.56,1.1333,23967453.0,212451.0,351535.56,3116.0625,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,11.035066,9.87407,173009.9,2562.7705,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,11,45
United Kingdom,2022-11-14,21872.0,398.0,,,45.828730144493655,0.8339353784522895,3223.7551020408164,60.04081632653061,47.283477430666714,0.8806309703541405,3223.7551714285714,47.28347742857142,60.04081614285714,0.8806309800000001,6018.571428571428,89.152,,,,,,,,,,,5.56,1.1849857142857143,23989325.0,212849.0,351856.34,3121.9,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,11.297686,9.883681,174355.5,2582.7026,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,11,46
United Kingdom,2022-11-21,22911.0,387.0,,,48.0057624515588,0.8108869132186836,3181.5918367346935,57.795918367346935,46.6650601686845,0.8477045914489892,3181.5918142857145,46.66505942857143,57.79591857142857,0.84770459,5677.0,84.09285714285714,,,,,,,,,,,5.56,1.1415714285714285,24012236.0,213236.0,352192.4,3127.5762,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,9.9559,9.884167,175542.9,2600.2913,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,11,47
United Kingdom,2022-11-28,26105.0,374.0,,,54.69819862938949,0.7836478179426036,3521.061224489796,53.06122448979592,51.644127320578036,0.7782598650308516,3521.0612,51.64412828571428,53.06122428571428,0.7782598657142856,6025.857142857143,89.26014285714287,,,,,,,,,,,5.56,0.9836285714285714,24038341.0,213610.0,352575.28,3133.0618,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,8.196171,9.872924,176518.9,2614.7488,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,11,48
United Kingdom,2022-12-05,31048.0,450.0,,,65.05534077936353,0.9428917595566088,4067.775510204082,57.693877551020414,59.66289790685168,0.8462079378623913,4067.775557142857,59.66289742857143,57.69387699999999,0.8462079385714285,6850.285714285715,101.47228571428572,,,,,,,,,,,5.56,0.8168142857142857,24069389.0,214060.0,353030.66,3139.6619,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,8.892401,9.866243,177609.5,2630.9036,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,12,49
United Kingdom,2022-12-12,41009.0,522.0,,,85.92677370590437,1.093754441085666,5162.061224489796,70.79591836734694,75.7130109695264,1.0383782583815477,5162.061185714286,75.71301014285714,70.79591857142857,1.0383782514285715,8411.0,124.59100000000001,,,,,,,,,,,5.56,0.6502142857142857,24110398.0,214582.0,353632.16,3147.318,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,13.162929,9.888857,179246.11,2655.1462,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,12,50
United Kingdom,2022-12-19,48639.0,763.0,,,101.91402731794199,1.5987253612037609,6605.408163265306,93.28571428571429,96.88287662123484,1.3682407088677009,6605.408185714286,96.88287614285714,93.28571428571429,1.3682406857142857,10592.142857142857,156.9,,,,,,,,,,,5.56,0.4764857142857143,24159037.0,215345.0,354345.56,3158.5093,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,24.777613,9.9970255,182532.9,2703.8333,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,12,51
United Kingdom,2022-12-26,41644.0,971.0,,,87.2572987443898,2.034550885621038,6100.551020408164,127.18367346938774,89.4780333361836,1.8654290303354875,6100.551028571428,89.47803285714285,127.18367428571428,1.8654290714285715,11526.142857142857,170.73499999999999,,,,,,,,,,,5.56,0.30628571428571433,24200681.0,216316.0,354956.34,3172.7512,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,17.27985,10.034087,184146.7,2718.5623,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2020-2022,2022,4,12,52
United Kingdom,2023-01-02,33390.0,951.0,,,69.96256855910038,1.9926445851963,5606.714285714285,139.24489795918367,82.23482863848494,2.0423334842713463,5606.714285714285,82.23483,139.24489857142856,2.0423335000000002,11190.714285714286,165.76657142857144,,,,,,,,,,,,0.298,24234071.0,217267.0,355446.1,3186.6997,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,23.487558,10.134214,187378.8,2766.2778,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2023-2026,2023,1,1,1
United Kingdom,2023-01-09,19533.0,817.0,,,40.92778830982053,1.711872372350554,3734.8979591836733,125.57142857142857,54.78051457665237,1.8417819036672423,3734.8979,54.78051428571429,125.57142857142857,1.8417818714285714,9394.857142857143,139.16457142857143,,,,,,,,,,,,,24253604.0,218084.0,355732.6,3198.6829,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,25.360565,10.264136,191414.3,2825.854,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2023-2026,2023,1,1,2
United Kingdom,2023-01-16,14136.0,679.0,,,29.619373140204935,1.4227188994198607,2258.673469387755,106.40816326530613,33.128427139342115,1.5607103601041772,2258.6734714285712,33.12842757142857,106.40816285714286,1.5607103714285715,7626.285714285715,112.967,,,,,,,,,,,,,24267740.0,218763.0,355939.9,3208.6418,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,18.733665,10.332228,194245.8,2867.6555,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2023-2026,2023,1,1,3
United Kingdom,2023-01-23,16501.0,529.0,,,34.57479316543022,1.1084216462343244,2150.4489795918366,82.0408163265306,31.5410763453965,1.2033094836246243,2150.4489285714285,31.541076,82.04081714285714,1.2033094857142856,6944.428571428572,102.86685714285714,,,,,,,,,,,,,24284241.0,219292.0,356181.94,3216.4006,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,9.4832945,10.325692,195629.11,2888.0771,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2023-2026,2023,1,1,4
United Kingdom,2023-01-30,21190.0,493.0,,,44.39972530001008,1.0329903054697958,2731.448979591837,72.42857142857143,40.062722536767005,1.0623247157671125,2731.448928571429,40.06272228571429,72.42857,1.0623247,7305.571428571428,108.21628571428572,,,,,,,,,,,,,24305431.0,219785.0,356492.75,3223.6316,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,8.328499,10.311075,196792.4,2905.251,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2023-2026,2023,1,1,5
United Kingdom,2023-02-06,23225.0,475.0,,,48.6636913682272,0.9952746350875314,3214.1224489795923,68.46938775510205,47.142193332091885,1.0042545566071182,3214.122414285714,47.14219357142857,68.46938571428572,1.0042545514285715,7533.571428571428,111.59371428571428,,,,,,,,,,,,,24328656.0,220260.0,356833.38,3230.5986,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,5.1500716,10.274462,197494.7,2915.619,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2023-2026,2023,1,2,6
United Kingdom,2023-02-13,27956.0,495.0,,,58.57662673369901,1.0371809355122696,3650.938775510204,68.04081632653062,53.549068005599715,0.9979686115434073,3650.9388,53.54906728571428,68.04081714285715,0.9979686071428571,8137.285714285715,120.53628571428571,,,,,,,,,,,,,24356612.0,220755.0,357243.44,3237.859,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,2.922978,10.223823,197884.4,2921.372,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2023-2026,2023,1,2,7
United Kingdom,2023-02-20,27843.0,519.0,,,58.33985613629924,1.0874684960219554,4103.673469387755,73.79591836734694,60.18942063861679,1.082379873827523,4103.673485714286,60.189420285714284,73.79592000000001,1.0823798714285715,8641.42857142857,128.00414285714285,,,,,,,,,,,,,24384455.0,221274.0,357651.8,3245.4712,,,151248820.0,53806964.0,50745900.0,40373987.0,221.83975,78.91978,74.43005,59.217354,2.472193,10.171001,198212.7,2926.2188,GBR,Europe,68179315.0,281.814208984375,39.50400161743164,81.07440185546875,52621.1796875,0.4000000059604645,7.400000095367432,,2.4200000762939453,,main_country,2023-2026,2023,1,2,8
