DATAFLOW,LAST UPDATE,freq,unit,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2020-Q2,-43.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2020-Q3,70.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2020-Q4,7.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2021-Q1,-1.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2021-Q2,-1.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2021-Q3,5.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2021-Q4,1.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2022-Q1,5.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2022-Q2,2.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2022-Q3,-0.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2022-Q4,2.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2023-Q1,3.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2023-Q2,2.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2023-Q3,3.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2023-Q4,2.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2024-Q1,1.9,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2024-Q2,4.5,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2024-Q3,2.8,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2024-Q4,5.1,p,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2025-Q1,1.4,e,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2025-Q2,5.0,e,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2025-Q3,3.5,e,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,North Macedonia,2025-Q4,3.6,e,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2017-Q1,2.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2017-Q2,2.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2017-Q3,4.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2017-Q4,2.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2018-Q1,11.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2018-Q2,4.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2018-Q3,0.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2018-Q4,-0.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2019-Q1,7.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2019-Q2,6.4,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2019-Q3,9.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2019-Q4,5.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2020-Q1,1.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2020-Q2,-35.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2020-Q3,38.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2020-Q4,6.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2021-Q1,12.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2021-Q2,4.0,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2021-Q3,10.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2021-Q4,4.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2022-Q1,0.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2022-Q2,2.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2022-Q3,-2.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2022-Q4,3.6,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2023-Q1,6.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2023-Q2,4.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2023-Q3,5.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2023-Q4,4.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2024-Q1,3.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2024-Q2,4.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2024-Q3,2.5,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2024-Q4,3.7,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2025-Q1,-3.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2025-Q2,5.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2025-Q3,2.8,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Serbia,2025-Q4,4.2,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Türkiye,2017-Q1,4.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Türkiye,2017-Q2,7.1,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Türkiye,2017-Q3,9.9,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Türkiye,2017-Q4,9.3,,
ESTAT:NAMQ_10_GDP(1.0),22/05/26 23:00:00,Quarterly,"Chain linked volumes, annualized percentage change on previous period","Seasonally adjusted data, not calendar adjusted data",Gross domestic product at market prices,Türkiye,2018-Q1,5.8,,
