DATAFLOW,LAST UPDATE,freq,unit,nace_r2,s_adj,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2019-Q3,4017.39,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2019-Q4,4023.87,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2020-Q1,3993.42,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2020-Q2,3823.37,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2020-Q3,3955.73,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2020-Q4,3951.19,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2021-Q1,3903.10,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2021-Q2,3991.06,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2021-Q3,4052.03,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2021-Q4,4068.10,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2022-Q1,4088.89,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2022-Q2,4120.93,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2022-Q3,4134.05,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2022-Q4,4151.66,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2023-Q1,4162.32,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2023-Q2,4170.78,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2023-Q3,4171.85,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2023-Q4,4176.03,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2024-Q1,4172.06,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2024-Q2,4176.26,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2024-Q3,4179.31,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2024-Q4,4178.75,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2025-Q1,4181.90,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2025-Q2,4177.26,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2025-Q3,4171.99,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Austria,2025-Q4,4171.00,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2017-Q1,3919.50,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2017-Q2,3940.60,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2017-Q3,3950.70,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2017-Q4,3963.80,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2018-Q1,3980.00,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2018-Q2,3993.30,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2018-Q3,4007.50,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2018-Q4,4019.10,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2019-Q1,4041.80,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2019-Q2,4055.00,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2019-Q3,4071.30,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2019-Q4,4078.60,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2020-Q1,4057.60,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2020-Q2,4017.50,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2020-Q3,4039.20,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2020-Q4,4048.20,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2021-Q1,4055.60,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2021-Q2,4081.00,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2021-Q3,4115.50,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2021-Q4,4136.30,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2022-Q1,4153.60,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2022-Q2,4172.80,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2022-Q3,4183.30,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2022-Q4,4193.00,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2023-Q1,4197.70,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2023-Q2,4206.00,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2023-Q3,4206.70,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2023-Q4,4206.70,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2024-Q1,4210.10,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2024-Q2,4206.70,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2024-Q3,4207.50,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2024-Q4,4212.00,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2025-Q1,4214.60,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2025-Q2,4216.40,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2025-Q3,4213.30,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Belgium,2025-Q4,4210.20,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2017-Q1,2581.11,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2017-Q2,2578.56,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2017-Q3,2593.28,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2017-Q4,2592.68,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2018-Q1,2604.66,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2018-Q2,2606.37,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2018-Q3,2598.81,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2018-Q4,2617.51,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2019-Q1,2628.19,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2019-Q2,2642.20,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2019-Q3,2654.43,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2019-Q4,2645.35,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2020-Q1,2638.45,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2020-Q2,2530.78,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2020-Q3,2551.15,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2020-Q4,2574.69,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2021-Q1,2585.57,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2021-Q2,2594.55,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2021-Q3,2605.14,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2021-Q4,2608.22,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2022-Q1,2604.97,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2022-Q2,2607.82,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2022-Q3,2616.42,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2022-Q4,2616.67,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2023-Q1,2638.61,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2023-Q2,2643.03,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2023-Q3,2647.30,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2023-Q4,2658.70,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2024-Q1,2659.59,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2024-Q2,2666.34,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2024-Q3,2676.59,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2024-Q4,2686.65,,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2025-Q1,2697.20,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2025-Q2,2708.42,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2025-Q3,2715.75,p,
ESTAT:NAMQ_10_A10_E(1.0),21/05/26 23:00:00,Quarterly,Thousand persons,Total - all NACE activities,Seasonally and calendar adjusted data,Employees domestic concept,Bulgaria,2025-Q4,2724.19,p,
