DATAFLOW,LAST UPDATE,freq,na_item,sector,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2020-Q2,23.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2020-Q3,25.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2020-Q4,24.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2021-Q1,27.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2021-Q2,26.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2021-Q3,25.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2021-Q4,24.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2022-Q1,22.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2022-Q2,25.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2022-Q3,24.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2022-Q4,24.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2023-Q1,28.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2023-Q2,27.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2023-Q3,25.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2023-Q4,24.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2024-Q1,25.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2024-Q2,25.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2024-Q3,25.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2024-Q4,26.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2025-Q1,26.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2025-Q2,25.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2025-Q3,27.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Luxembourg,2025-Q4,26.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2017-Q3,39.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2017-Q4,40.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2018-Q1,37.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2018-Q2,39.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2018-Q3,39.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2018-Q4,38.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2019-Q1,39.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2019-Q2,38.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2019-Q3,38.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2019-Q4,37.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2020-Q1,38.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2020-Q2,44.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2020-Q3,45.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2020-Q4,44.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2021-Q1,46.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2021-Q2,44.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2021-Q3,44.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2021-Q4,45.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2022-Q1,44.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2022-Q2,44.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2022-Q3,43.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2022-Q4,44.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2023-Q1,46.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2023-Q2,41.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2023-Q3,43.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2023-Q4,44.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2024-Q1,45.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2024-Q2,45.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2024-Q3,47.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2024-Q4,46.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2025-Q1,45.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2025-Q2,47.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2025-Q3,44.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Latvia,2025-Q4,46.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2017-Q3,48.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2017-Q4,45.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2018-Q1,45.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2018-Q2,44.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2018-Q3,41.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2018-Q4,41.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2019-Q1,42.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2019-Q2,41.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2019-Q3,39.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2019-Q4,39.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2020-Q1,39.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2020-Q2,45.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2020-Q3,47.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2020-Q4,48.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2021-Q1,51.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2021-Q2,53.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2021-Q3,50.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2021-Q4,49.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2022-Q1,51.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2022-Q2,49.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2022-Q3,49.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2022-Q4,50.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2023-Q1,49.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2023-Q2,47.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2023-Q3,46.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2023-Q4,46.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2024-Q1,46.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2024-Q2,45.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2024-Q3,44.8,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2024-Q4,45.9,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2025-Q1,46.5,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2025-Q2,46.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2025-Q3,46.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Malta,2025-Q4,46.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2017-Q3,56.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2017-Q4,56.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2018-Q1,54.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2018-Q2,53.2,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2018-Q3,52.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2018-Q4,51.6,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2019-Q1,50.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2019-Q2,50.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2019-Q3,48.3,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2019-Q4,47.7,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2020-Q1,48.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2020-Q2,54.0,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2020-Q3,54.1,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2020-Q4,53.4,,
ESTAT:GOV_10Q_GGDEBT(1.0),22/04/26 11:00:00,Quarterly,Government consolidated gross debt,General government,Percentage of gross domestic product (GDP),Netherlands,2021-Q1,53.8,,
